make,model,image_url,license,artist,source_page
Maserati,Spyder,https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cd/1989_Maserati_Biturbo_Spyder_i_convertible_%2826916483566%29.jpg/960px-1989_Maserati_Biturbo_Spyder_i_convertible_%2826916483566%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/126433814@N04"">Jeremy</a> from Sydney, Australia",https://commons.wikimedia.org/wiki/File:1989_Maserati_Biturbo_Spyder_i_convertible_(26916483566).jpg
Lotus,Evora 400,https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f2/2018_Lotus_Evora_400_Coupe_%2840738411451%29.jpg/960px-2018_Lotus_Evora_400_Coupe_%2840738411451%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/52900873@N07"">Greg Gjerdingen</a> from Willmar, USA",https://commons.wikimedia.org/wiki/File:2018_Lotus_Evora_400_Coupe_(40738411451).jpg
Lotus,Evora,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a1/2019_Lotus_Evora_2%2B2_Coupe_GT410_Sport.jpg/960px-2019_Lotus_Evora_2%2B2_Coupe_GT410_Sport.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:MrWalkr"" title=""User:MrWalkr"">MrWalkr</a>",https://commons.wikimedia.org/wiki/File:2019_Lotus_Evora_2%2B2_Coupe_GT410_Sport.jpg
Hyundai,Excel,https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9c/Hyundai_Excel_Hatchback_%2792-%2794.jpg/960px-Hyundai_Excel_Hatchback_%2792-%2794.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Public domain,Bull-Doser,https://commons.wikimedia.org/wiki/File:Hyundai_Excel_Hatchback_%2792-%2794.jpg
Lotus,Exige,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5c/Lotus_Exige_SPORT_350_%2823102212205%29.jpg/960px-Lotus_Exige_SPORT_350_%2823102212205%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:%E5%85%88%E5%BE%93%E9%9A%97%E5%A7%8B&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:先従隗始 (page does not exist)"">先従隗始</a>",https://commons.wikimedia.org/wiki/File:Lotus_Exige_SPORT_350_(23102212205).jpg
Infiniti,EX35,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5a/2008_Infiniti_EX35_--_NHTSA.jpg/960px-2008_Infiniti_EX35_--_NHTSA.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Public domain,U.S. National Highway Traffic Safety Administration,https://commons.wikimedia.org/wiki/File:2008_Infiniti_EX35_--_NHTSA.jpg
Infiniti,EX,https://thumb.wikimedia.org/wikipedia/commons/thumb/6/65/2019_Infiniti_QX50_front_5.22.18.jpg/960px-2019_Infiniti_QX50_front_5.22.18.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Kevauto"" title=""User:Kevauto"">Kevauto</a>",https://commons.wikimedia.org/wiki/File:2019_Infiniti_QX50_front_5.22.18.jpg
Chevrolet,Spark,https://thumb.wikimedia.org/wikipedia/commons/thumb/2/27/Chevrolet_Spark._Bukhara%2C_Uzbekistan.jpg/960px-Chevrolet_Spark._Bukhara%2C_Uzbekistan.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Jamshid_Nurkulov"" title=""User:Jamshid Nurkulov"">Jamshid Nurkulov</a>","https://commons.wikimedia.org/wiki/File:Chevrolet_Spark._Bukhara,_Uzbekistan.jpg"
Chevrolet,Spark EV,https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4c/Chevrolet_Spark_EV_M300_Sapporo_White_%283%29.jpg/960px-Chevrolet_Spark_EV_M300_Sapporo_White_%283%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Damian_B_Oh"" title=""User:Damian B Oh"">Damian B Oh</a>",https://commons.wikimedia.org/wiki/File:Chevrolet_Spark_EV_M300_Sapporo_White_(3).jpg
Ford,Explorer Sport Trac,https://thumb.wikimedia.org/wikipedia/commons/thumb/8/88/%2701_Ford_Explorer_Sport_Trac_%28PH%29_%28rear%29.jpg/960px-%2701_Ford_Explorer_Sport_Trac_%28PH%29_%28rear%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Ethan_Llamas&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Ethan Llamas (page does not exist)"">Ethan Llamas</a>",https://commons.wikimedia.org/wiki/File:%2701_Ford_Explorer_Sport_Trac_(PH)_(rear).jpg
Kia,Sorento,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/39/2024_Kia_Sorento_%28MQ4%29_Ditzingen_Mobil_IMG_9803.jpg/960px-2024_Kia_Sorento_%28MQ4%29_Ditzingen_Mobil_IMG_9803.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Alexander-93"" title=""User:Alexander-93"">Alexander-93</a>",https://commons.wikimedia.org/wiki/File:2024_Kia_Sorento_(MQ4)_Ditzingen_Mobil_IMG_9803.jpg
GMC,Sonoma,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/35/GMC_truck_in_Sonoma_-_June_2023_-_Sarah_Stierch.jpg/960px-GMC_truck_in_Sonoma_-_June_2023_-_Sarah_Stierch.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Missvain"" title=""User:Missvain"">Missvain</a>",https://commons.wikimedia.org/wiki/File:GMC_truck_in_Sonoma_-_June_2023_-_Sarah_Stierch.jpg
Ford,Explorer,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b8/Ford_Explorer_EV_IAA_2023_1X7A0593.jpg/960px-Ford_Explorer_EV_IAA_2023_1X7A0593.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Alexander-93"" title=""User:Alexander-93"">Alexander-93</a>",https://commons.wikimedia.org/wiki/File:Ford_Explorer_EV_IAA_2023_1X7A0593.jpg
Mitsubishi,Expo,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a3/1990_Mitsubishi_Nimbus_%28UC%29_GLX_van_%282015-07-16%29_02.jpg/960px-1990_Mitsubishi_Nimbus_%28UC%29_GLX_van_%282015-07-16%29_02.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Public domain,"<a href=""//commons.wikimedia.org/wiki/User:OSX"" title=""User:OSX"">OSX</a>",https://commons.wikimedia.org/wiki/File:1990_Mitsubishi_Nimbus_(UC)_GLX_van_(2015-07-16)_02.jpg
Chevrolet,Express,https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8a/Chevrolet_Express_Wagon_LWB.JPG/960px-Chevrolet_Express_Wagon_LWB.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Public domain,"<a href=""//commons.wikimedia.org/wiki/User:Bull-Doser"" title=""User:Bull-Doser"">Bull-Doser</a>",https://commons.wikimedia.org/wiki/File:Chevrolet_Express_Wagon_LWB.JPG
Chevrolet,Express Cargo,https://thumb.wikimedia.org/wikipedia/commons/thumb/c/ce/Chevrolet_Express_Cargo_Wagon_SWB.jpg/960px-Chevrolet_Express_Cargo_Wagon_SWB.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Public domain,"<a href=""https://en.wikipedia.org/wiki/User:Bull-Doser"" class=""extiw"" title=""wikipedia:User:Bull-Doser"">Bull-Doser</a> at <a href=""https://en.wikipedia.org/wiki/"" class=""extiw"" title=""wikipedia:"">English Wikipedia</a>",https://commons.wikimedia.org/wiki/File:Chevrolet_Express_Cargo_Wagon_SWB.jpg
Chevrolet,Sonic,https://thumb.wikimedia.org/wikipedia/commons/thumb/6/60/2017_Chevrolet_Sonic_LT_hatchback%2C_front_right%2C_06-21-2026.jpg/960px-2017_Chevrolet_Sonic_LT_hatchback%2C_front_right%2C_06-21-2026.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:MercurySable99"" title=""User:MercurySable99"">MercurySable99</a>","https://commons.wikimedia.org/wiki/File:2017_Chevrolet_Sonic_LT_hatchback,_front_right,_06-21-2026.jpg"
Ford,F-150 SVT Lightning,https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ee/Ford-F150-SVT-Lightning.jpg/960px-Ford-F150-SVT-Lightning.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Public domain,IFCAR,https://commons.wikimedia.org/wiki/File:Ford-F150-SVT-Lightning.jpg
Hyundai,Sonata Hybrid,https://thumb.wikimedia.org/wikipedia/commons/thumb/6/64/0_Hyundai_Sonata_Hybrid_%28LF%29_1.jpg/960px-0_Hyundai_Sonata_Hybrid_%28LF%29_1.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Benespit"" title=""User:Benespit"">Benespit</a>",https://commons.wikimedia.org/wiki/File:0_Hyundai_Sonata_Hybrid_(LF)_1.jpg
Pontiac,Solstice,https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1f/06-09_Pontiac_Solstice_base_convertible.jpg/960px-06-09_Pontiac_Solstice_base_convertible.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:MercurySable99"" title=""User:MercurySable99"">MercurySable99</a>",https://commons.wikimedia.org/wiki/File:06-09_Pontiac_Solstice_base_convertible.jpg
Ferrari,F12 Berlinetta,https://thumb.wikimedia.org/wikipedia/commons/thumb/0/03/F12_Berlinetta_-_Aventador_-_Aventador_SV_Roadster_-_Huracan_Spyder_-_458_Speciale_%2832434577502%29.jpg/960px-F12_Berlinetta_-_Aventador_-_Aventador_SV_Roadster_-_Huracan_Spyder_-_458_Speciale_%2832434577502%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/32569229@N06"">Alexandre Prévot</a> from Nancy, France",https://commons.wikimedia.org/wiki/File:F12_Berlinetta_-_Aventador_-_Aventador_SV_Roadster_-_Huracan_Spyder_-_458_Speciale_(32434577502).jpg
Ferrari,F430,https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2e/Ferrari_ABA-F430_F430_%2823112610133%29.jpg/960px-Ferrari_ABA-F430_F430_%2823112610133%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:%E5%85%88%E5%BE%93%E9%9A%97%E5%A7%8B&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:先従隗始 (page does not exist)"">先従隗始</a>",https://commons.wikimedia.org/wiki/File:Ferrari_ABA-F430_F430_(23112610133).jpg
Acura,SLX,https://thumb.wikimedia.org/wikipedia/commons/thumb/c/ce/Acura-SLX.jpg/960px-Acura-SLX.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Public domain,IFCAR,https://commons.wikimedia.org/wiki/File:Acura-SLX.jpg
Mercedes-Benz,SLS AMG GT,https://thumb.wikimedia.org/wikipedia/commons/thumb/4/46/Mercedes-Benz_SLS_AMG_GT_front.jpg/960px-Mercedes-Benz_SLS_AMG_GT_front.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC0,"<a href=""//commons.wikimedia.org/wiki/User:Tokumeigakarinoaoshima"" title=""User:Tokumeigakarinoaoshima"">Tokumeigakarinoaoshima</a>",https://commons.wikimedia.org/wiki/File:Mercedes-Benz_SLS_AMG_GT_front.jpg
Mercedes-Benz,SLS AMG,https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2e/Mercedes-Benz_SLS_AMG_%28C_197%29_%E2%80%93_Frontansicht_ge%C3%B6ffnet%2C_10._August_2011%2C_D%C3%BCsseldorf.jpg/960px-Mercedes-Benz_SLS_AMG_%28C_197%29_%E2%80%93_Frontansicht_ge%C3%B6ffnet%2C_10._August_2011%2C_D%C3%BCsseldorf.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 3.0 de,"<a href=""//commons.wikimedia.org/wiki/User:M_93"" title=""User:M 93"">M 93</a>","https://commons.wikimedia.org/wiki/File:Mercedes-Benz_SLS_AMG_(C_197)_%E2%80%93_Frontansicht_ge%C3%B6ffnet,_10._August_2011,_D%C3%BCsseldorf.jpg"
Mercedes-Benz,SLR McLaren,https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4e/Mercedes-Benz_SLR_McLaren_722S_Roadster_%2852083012260%29.jpg/960px-Mercedes-Benz_SLR_McLaren_722S_Roadster_%2852083012260%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/32569229@N06"">Alexandre Prevot</a> from Nancy, France",https://commons.wikimedia.org/wiki/File:Mercedes-Benz_SLR_McLaren_722S_Roadster_(52083012260).jpg
Mercedes-Benz,SLS AMG GT Final Edition,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/55/2012_Mercedes_Benz_SLS_AMG_Gullwing_%2833036900951%29.jpg/960px-2012_Mercedes_Benz_SLS_AMG_Gullwing_%2833036900951%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/42220226@N07"">Sicnag</a>",https://commons.wikimedia.org/wiki/File:2012_Mercedes_Benz_SLS_AMG_Gullwing_(33036900951).jpg
Mercedes-Benz,SLK-Class,https://thumb.wikimedia.org/wikipedia/commons/thumb/1/12/Mercedes-Benz_R170_DSC_8986.jpg/960px-Mercedes-Benz_R170_DSC_8986.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Alexander-93"" title=""User:Alexander-93"">Alexander Migl</a>",https://commons.wikimedia.org/wiki/File:Mercedes-Benz_R170_DSC_8986.jpg
Ford,Fiesta,https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1b/Ford_Fiesta%2C_IAA_2017%2C_Frankfurt_%281Y7A3331%29.jpg/960px-Ford_Fiesta%2C_IAA_2017%2C_Frankfurt_%281Y7A3331%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,Matti Blume,"https://commons.wikimedia.org/wiki/File:Ford_Fiesta,_IAA_2017,_Frankfurt_(1Y7A3331).jpg"
Ferrari,FF,https://thumb.wikimedia.org/wikipedia/commons/thumb/c/ce/Ferrari_FF_DSC_7000.jpg/960px-Ferrari_FF_DSC_7000.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Alexander-93"" title=""User:Alexander-93"">Alexander Migl</a>",https://commons.wikimedia.org/wiki/File:Ferrari_FF_DSC_7000.jpg
Ford,Festiva,https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4e/1992-1993_Ford_Festiva_%28WA%29_L_5-door_hatchback_%282019-01-20%29_01.jpg/960px-1992-1993_Ford_Festiva_%28WA%29_L_5-door_hatchback_%282019-01-20%29_01.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC0,"<a href=""//commons.wikimedia.org/wiki/User:Jirapat_Chroenkeskij"" title=""User:Jirapat Chroenkeskij"">Jirapat Chroenkeskij</a>",https://commons.wikimedia.org/wiki/File:1992-1993_Ford_Festiva_(WA)_L_5-door_hatchback_(2019-01-20)_01.jpg
Honda,Fit EV,https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2b/Honda_Fit_EV_WAS_2012_0769.JPG/960px-Honda_Fit_EV_WAS_2012_0769.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 3.0,"<a href=""//commons.wikimedia.org/wiki/User:Mariordo"" title=""User:Mariordo"">Mariordo - Mario Roberto Durán Ortiz</a>",https://commons.wikimedia.org/wiki/File:Honda_Fit_EV_WAS_2012_0769.JPG
Pontiac,Firebird,https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e7/Pontiac_Firebird_Trans_Am_GTA_%28No.208%29_%2824042811353%29.jpg/960px-Pontiac_Firebird_Trans_Am_GTA_%28No.208%29_%2824042811353%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:%E5%85%88%E5%BE%93%E9%9A%97%E5%A7%8B&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:先従隗始 (page does not exist)"">先従隗始</a>",https://commons.wikimedia.org/wiki/File:Pontiac_Firebird_Trans_Am_GTA_(No.208)_(24042811353).jpg
Mercedes-Benz,SL-Class,https://upload.wikimedia.org/wikipedia/commons/f/f4/Mercedes-Benz_SL-Class_Convertible_R129.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,Public domain,"<a href=""//commons.wikimedia.org/wiki/User:Bull-Doser"" title=""User:Bull-Doser"">Bull-Doser</a>",https://commons.wikimedia.org/wiki/File:Mercedes-Benz_SL-Class_Convertible_R129.jpg
Mercedes-Benz,SLC-Class,https://thumb.wikimedia.org/wikipedia/commons/thumb/4/47/MERCEDES-BENZ_SLC-CLASS_%28R172%29_China.jpg/960px-MERCEDES-BENZ_SLC-CLASS_%28R172%29_China.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Dinkun_Chen"" title=""User:Dinkun Chen"">Dinkun Chen</a>",https://commons.wikimedia.org/wiki/File:MERCEDES-BENZ_SLC-CLASS_(R172)_China.jpg
Cadillac,Sixty Special,https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1b/1953_Cadillac_Sixty_Special_Fleetwood_sedan_in_black_Hershey_2019_AACA_swap_area_2of4.jpg/960px-1953_Cadillac_Sixty_Special_Fleetwood_sedan_in_black_Hershey_2019_AACA_swap_area_2of4.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:CZmarlin"" title=""User:CZmarlin"">CZmarlin</a> — Christopher Ziemnowicz — photo credit is required if this image is used anywhere other than Wikipedia.",https://commons.wikimedia.org/wiki/File:1953_Cadillac_Sixty_Special_Fleetwood_sedan_in_black_Hershey_2019_AACA_swap_area_2of4.jpg
Chevrolet,Silverado 1500,https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ed/Leimershof_US-Car-Treffen_2011_Chevrolet_Silverado_1500_Regular_Cab-20220911-RM-161738.jpg/960px-Leimershof_US-Car-Treffen_2011_Chevrolet_Silverado_1500_Regular_Cab-20220911-RM-161738.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Ermell"" title=""User:Ermell"">Ermell</a>",https://commons.wikimedia.org/wiki/File:Leimershof_US-Car-Treffen_2011_Chevrolet_Silverado_1500_Regular_Cab-20220911-RM-161738.jpg
Ford,Flex,https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9a/2010_Ford_Flex_Limited_2_--_11-25-2009.jpg/960px-2010_Ford_Flex_Limited_2_--_11-25-2009.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Public domain,IFCAR,https://commons.wikimedia.org/wiki/File:2010_Ford_Flex_Limited_2_--_11-25-2009.jpg
Bentley,Flying Spur,https://thumb.wikimedia.org/wikipedia/commons/thumb/7/74/Bentley_Flying_Spur_Hybrid_%282019%29_1X7A0376.jpg/960px-Bentley_Flying_Spur_Hybrid_%282019%29_1X7A0376.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Alexander-93"" title=""User:Alexander-93"">Alexander Migl</a>",https://commons.wikimedia.org/wiki/File:Bentley_Flying_Spur_Hybrid_(2019)_1X7A0376.jpg
Ford,Focus RS,https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c9/Ford_Focus_RS_Mk_II_IMG_2508.jpg/960px-Ford_Focus_RS_Mk_II_IMG_2508.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Alexander-93"" title=""User:Alexander-93"">Alexander-93</a>",https://commons.wikimedia.org/wiki/File:Ford_Focus_RS_Mk_II_IMG_2508.jpg
Ford,Focus ST,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/51/Ford_Focus_ST_Mk_III_DSC_7264.jpg/960px-Ford_Focus_ST_Mk_III_DSC_7264.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Alexander-93"" title=""User:Alexander-93"">Alexander Migl</a>",https://commons.wikimedia.org/wiki/File:Ford_Focus_ST_Mk_III_DSC_7264.jpg
Cadillac,Fleetwood,https://thumb.wikimedia.org/wikipedia/commons/thumb/0/04/Cadillac_Fleetwood_2013.jpg/960px-Cadillac_Fleetwood_2013.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 3.0,"<p><a href=""//commons.wikimedia.org/wiki/User:JLPC"" title=""User:JLPC"">JLPC</a>
</p>",https://commons.wikimedia.org/wiki/File:Cadillac_Fleetwood_2013.jpg
Ford,Focus,https://thumb.wikimedia.org/wikipedia/commons/thumb/1/14/FORD_FOCUS_SEDAN_China.jpg/960px-FORD_FOCUS_SEDAN_China.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 4.0,"<a href=""//commons.wikimedia.org/wiki/User:Dinkun_Chen"" title=""User:Dinkun Chen"">Dinkun Chen</a>",https://commons.wikimedia.org/wiki/File:FORD_FOCUS_SEDAN_China.jpg
Kia,Forte,https://thumb.wikimedia.org/wikipedia/commons/thumb/2/27/KIA_Forte_Coupe_-_CIAS_2012_%286787538332%29.jpg/960px-KIA_Forte_Coupe_-_CIAS_2012_%286787538332%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/13907834@N00"">Michael Gil</a> from Calgary, AB, Canada",https://commons.wikimedia.org/wiki/File:KIA_Forte_Coupe_-_CIAS_2012_(6787538332).jpg
Scion,FR-S,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a8/Scion_FR-S_%286867369839%29.jpg/960px-Scion_FR-S_%286867369839%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/26329029@N06"">artistmac</a>",https://commons.wikimedia.org/wiki/File:Scion_FR-S_(6867369839).jpg
Land Rover,Freelander,https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ec/Land_Rover_Freelander_L359_China_2012-05-12.jpg/960px-Land_Rover_Freelander_L359_China_2012-05-12.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY-SA 3.0,"<a href=""//commons.wikimedia.org/wiki/User:Navigator84"" title=""User:Navigator84"">Navigator84</a>",https://commons.wikimedia.org/wiki/File:Land_Rover_Freelander_L359_China_2012-05-12.jpg
Ford,Freestyle,https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8c/2008-Ford-Taurus-X-SEL.jpg/960px-2008-Ford-Taurus-X-SEL.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Public domain,IFCAR,https://commons.wikimedia.org/wiki/File:2008-Ford-Taurus-X-SEL.jpg
