make,model,year,price,mileage,fuel_type,transmission,body_type,description,image_url,vehicle_id
Honda,City Ivtec,2010,2450000,117000,Petrol,Automatic,,"Honda City 2010
1.3 Automatic
117,000 Km Driven
Black Color
Leatherite Seat Covers 
Android Navigation
New Tyres
No Major Accidents
Demand 2.45 Mil
Transfer Mandatory",https://images.olx.com.pk/thumbnails/398700794-800x600.jpeg,kaggle_13017
Honda,City Aspire,2006,1650000,154378,Petrol,Manual,,urgent sale zdgnsiwjcbsusbcbc,https://images.olx.com.pk/thumbnails/414072332-800x600.jpeg,kaggle_13018
Daihatsu,Mira,2015,2290000,119000,Petrol,Automatic,,"2 piece touch-up only rest is genuine. 
Complete return File 
Transfer must
Not a single penny work required
Smooth drive 
New tyres
Location : malir city court",https://images.olx.com.pk/thumbnails/404313320-800x600.jpeg,kaggle_13019
Toyota,Corolla Gli,2019,4600000,84000,Petrol,Automatic,,"grande alloyrim
 genuine condition multimedia",https://images.olx.com.pk/thumbnails/412446199-800x600.jpeg,kaggle_13020
Daihatsu,Move,2014,2200000,96000,Petrol,Automatic,,Daihatsu move custom Momo edition turbo engine. minor touchups. mechanical 200% company fitted alloy wheels. original kits and much more. family used car. just buy n drive. documents clear. urgent need to sale serious buyer contact only.,https://images.olx.com.pk/thumbnails/410497325-800x600.jpeg,kaggle_13021
Suzuki,Bolan,2021,1735000,45030,Cng,Manual,,"Excellent Condition
2021 model
original file
original smart card
lifetime token paid
biometric available on the spot
all documents clear
engine 100% OK",https://images.olx.com.pk/thumbnails/412506116-800x600.jpeg,kaggle_13022
Honda,City Idsi,2005,1395000,112000,Petrol,Manual,,"Honda city car in very good conditions 
Home use very neat & clean
chat , digi confirm jeniun bonat half sapray no poteen
side minor shower no poteen
iner totally jeniun 
Lcd back camera 
Alloy Rims
Toyer bridgestone Good conditions 
automatic machine mirror install
Japanese door pads 
engine , ac ok he
321
2499o
45
biomatric available",https://images.olx.com.pk/thumbnails/414202045-800x600.jpeg,kaggle_13023
Suzuki,Wagon R,2019,2260000,73000,Petrol,Manual,,"total guinuine,one piece touch",https://images.olx.com.pk/thumbnails/414048516-800x600.jpeg,kaggle_13024
Daihatsu,Hijet,2013,1440000,120000,Petrol,Automatic,,"Daihatsu Hijet
Model 2013 
karachi register 2019
2 power Convert
1st owner
1/2 Pieces Touch-ups
Documents Complete
Sofa Seat 
LCD back camera
Alloy RIMS 
Outclass Condition",https://images.olx.com.pk/thumbnails/411856565-800x600.jpeg,kaggle_13025
Suzuki,Bolan,2017,1380000,3360,Petrol,Manual,,medicine ki company m lgi hui h gari monthly p Baki detail cal p poch ly,https://images.olx.com.pk/thumbnails/374886180-800x600.jpeg,kaggle_13026
Daihatsu,Cuore,2005,540000,12789,Petrol,Manual,,"| Daihatsu Coure 2005
| In Mint Condition
| AC Chilled
| Inner Original
| Outer Shower
| Engine Room Original
| Fancy Alloyrims
| Tubeless Tyres 
| New Dry Battery
| New Clutch And Pressure Plates
| Good Petrol Average 
| Temp And Fuel Gauge Working Condition
| Documents And CPLC Clear
| tax 2014 tak paid hai baki jo lega wo paid kryga  

Contact And WhatsApp
0/3/3/2/3/8/5/4/1/4/9",https://images.olx.com.pk/thumbnails/414618012-800x600.jpeg,kaggle_13027
Toyota,Corolla Gli,2008,1499000,80000,Petrol,Manual,,"Toyata Corolla Gli manual 2008 
Outside shawar inside original
Smart card 
Tax up to date
All Documents clear 
Mint Condition
All tyres in Good Condition
Suspension 100%
Engine 100%
Just Buy & Drive",https://images.olx.com.pk/thumbnails/413839512-800x600.jpeg,kaggle_13028
Suzuki,Wagon R,2020,2950000,55000,Petrol,Automatic,,Suzuki Wagon R 2020 model AGS,https://images.olx.com.pk/thumbnails/413231329-800x600.jpeg,kaggle_13029
Toyota,Corolla Gli,2016,4100000,87000,Petrol,Automatic,,"total genuine seal by seal car,New Yokohama blu earth tyres, grande alloy rims,biometric on my own name,token update,2nd key available, low mileage vehicle, 2nd owner,new android panel installed.",https://images.olx.com.pk/thumbnails/378435733-800x600.jpeg,kaggle_13030
Suzuki,Every,2023,2475000,89000,Petrol,Automatic,,"Wazirabad se 30 minutes ki drive per ali pur chatha city ma dekh sakte ha price full and final ha Please jis ko samaj aye wo cal kare 
Suzuki every PA Manual 2018 fresh import 2023 applied for 
Bumper to bumper geniun  
Child AC heater Geniun 
Tinted glasses windows black mirror 
Airbags geniun guranty 
power engine 110%  
suspension 110%
Tinted glasses remote key",https://images.olx.com.pk/thumbnails/413964759-800x600.jpeg,kaggle_13031
Toyota,Corolla Gli,2014,3325000,123000,Petrol,Manual,,"Total geniune paint , neat and clean car , no work required just buy and drive",https://images.olx.com.pk/thumbnails/405784537-800x600.jpeg,kaggle_13032
Honda,City Aspire,2014,3150000,104500,Petrol,Automatic,,"Selling my home used Honda city 2014 Aspire Prosmatec (automatic)
Totally home used car,
Chilled AC,
Powerful Engine,
Non-Accidental,
Suspension fully OK,
13-14 km/l Average in City,
16+ km/l on GT Road,
Inside/Outside Genuine condition (not shower etc)
Genuine Condition, Not showered to make it fresh new look,
DVD Player,
Central Locking,
USB and Auxillary Cable,
New Battery Installed,
Original Registration Card and File Available,
Maintained Car, timely oil & filters changed (History available). 
Quite Good Ground Clearance as single man used mostly (see in pics)
. 
Aspire Features (for those who ask on call)
- Alloy Rims
- Rear Speakers
- Keyless Entry ( 2 keys )
- Navigation
- Rear Camera
- Leather Poshish
- Fog Lights
. 
Additional Feature
- GPS Tracker
. 
Biometric on spot (Transfer is must)
. 
Price is almost final. No funny offers. 
Call for further details.",https://images.olx.com.pk/thumbnails/415318567-800x600.jpeg,kaggle_13033
Daihatsu,Move,2017,2950000,91000,Petrol,Automatic,,Daihatsu move 17 model 21 import 22 register. Very good condition look like brand new car . Everything is good .,https://images.olx.com.pk/thumbnails/414789243-800x600.jpeg,kaggle_13034
Toyota,Corrolla Altis,2018,4985000,88000,Petrol,Automatic,,"Toyota Corolla Grande

Model 2018

in Lush condition. 
 
Just 2 pcs touchup

baki sb kuch set or bht achi condition mein hain Interior just like new. Good mileage Just buy and drive. bs jo bhai bhi interested ho lene mein Fori register karwani hogi apne par he apko This is compulsory thanks.",https://images.olx.com.pk/thumbnails/414062343-800x600.jpeg,kaggle_13035
Honda,City Idsi,2006,1925000,198000,Petrol,Manual,,"•After market alloy rim
•Non Accidental
•Engine Swapped
•Showerd for fresh look& no accidental in original seals
•Dashboard Painted In Gloss Black
•Steering Change
•Android Panel
•Floor Matting
•Front Thailand Grill
•Custom Lights
•Body Kits
•Original File",https://images.olx.com.pk/thumbnails/414865481-800x600.jpeg,kaggle_13036
Honda,City Idsi,2006,2200000,72000,Petrol,Manual,,"Honda city 2006 
Total untouch no touching 
Milage 72000km
Lahor number",https://images.olx.com.pk/thumbnails/414112359-800x600.jpeg,kaggle_13037
Toyota,Corrolla Altis,2019,4975000,64300,Petrol,Automatic,,"Aoa,Total genuine paint",https://images.olx.com.pk/thumbnails/412040762-800x600.jpeg,kaggle_13038
Toyota,Corolla Xli,2009,1550000,113000,Petrol,Manual,,Toyota xli 2009 model lahore registered bumper to bumper orginal paint body non accident car new tyre engine suspension 100% 1at owner car owner engine millage ,https://images.olx.com.pk/thumbnails/415002935-800x600.jpeg,kaggle_13039
Honda,Civic Prosmetic,2005,1400000,201400,Petrol,Automatic,,2005 Civic Prosmetic. extra smooth drive. non accidental. neatest car in Lahore seen is believing. Karachi registered.,https://images.olx.com.pk/thumbnails/385621247-800x600.jpeg,kaggle_13040
Honda,City Vario,2002,730000,100000,Petrol,Automatic,,"Honda City 2002
automatic 
apna engine
outside shower inside orginal 
AC working speaker lagway hay or alloy rim 
invoice Duplicate hay baki puri file orginal hay and book bhi orginal hay
",https://images.olx.com.pk/thumbnails/412638019-800x600.jpeg,kaggle_13041
Suzuki,Alto,2011,900000,88000,Petrol,Manual,,"Suzuki Alto 2011 valuable family car , great for personal and family use. Have been running on petrol has running AC and CNG as well. 

All repairs required for body are done",https://images.olx.com.pk/thumbnails/413686518-800x600.jpeg,kaggle_13042
Toyota,Corolla Gli,2008,1750000,100000,Petrol,Manual,,Toyota Corolla gli 2008,https://images.olx.com.pk/thumbnails/414264645-800x600.jpeg,kaggle_13043
Suzuki,Cultus Vxr,2008,1050000,90000,Petrol,Manual,,"#Suzuki #Cultus #Vxri efi 2008. . 
Contact See phone number call/watsap
Inner totally genuine original condition. . 
Outer Almost genuine condition. . 
Just half Bonet minor dry spry. 
Engine water dropping powerfull. 
Suspension . . Ac working condition. 
Karachi Sindh registration. . 
Petrol avarage in city with AC 15
On long drive 21
2nd owner home used car. . 
All documents clear token tax up to date. . 
Tyers  are brand new. . very neat and clean
Location. . Gaggoo Tehsil Burewala 
Demand 10,50000/# negotiable
Only serious buyer contact 
No single work is required in my car. . 
Just buy and drive safe. .",https://images.olx.com.pk/thumbnails/414690395-800x600.jpeg,kaggle_13044
Toyota,Passo,2020,4250000,9200,Petrol,Automatic,,"Toyota passo Xls full option
register in 2021
model 2020
islamabad register",https://images.olx.com.pk/thumbnails/414628141-800x600.jpeg,kaggle_13045
Suzuki,Cultus Vxr,2007,750000,60000,Petrol,Manual,,"Cultus 2007 model
Showered 70 percent 
Alloy rims
Central locking 
Power straning
Engine ok
Suspension ok
New Bettry installed 
Biometric available 
Smart card available 
Copy available 
File duplicate
No any work required just buy and drive",https://images.olx.com.pk/thumbnails/414130812-800x600.jpeg,kaggle_13046
Honda,Civic Oriel,2010,1750000,145000,Petrol,Manual,,no work required just buy and drive,https://images.olx.com.pk/thumbnails/377159334-800x600.jpeg,kaggle_13047
Toyota,Corolla Gli,2011,2450000,170000,Petrol,Manual,,GLI 2011 for sale andr say seal by seal geanvone baher say digi bonit chat total geanvone said say shower only for good look baio matric on the spart jo bi bahi intrested ha gari working days suba 9 to 3 F8 main chak kr sakty hain saturday sunday janah garadn main,https://images.olx.com.pk/thumbnails/413938763-800x600.jpeg,kaggle_13048
Suzuki,Mehran Vxr,2007,600000,20000,Petrol,Manual,,سوزوکی مہران 2007 ۔۔۔۔۔,https://images.olx.com.pk/thumbnails/413135950-800x600.jpeg,kaggle_13049
Suzuki,Cultus Vxr,2017,1800000,73000,Petrol,Manual,,cultus limited edition 2017,https://images.olx.com.pk/thumbnails/414499088-800x600.jpeg,kaggle_13050
Honda,City Ivtec,2015,2720000,190000,Petrol,Automatic,,chat Digi right side orgnail paint ma hai puri gadi sel pack hai kahi se acidnt ni hai alloys rims lagy han room zero miter jasa hai price almost final hai hai any details contact my number,https://images.olx.com.pk/thumbnails/409431898-800x600.jpeg,kaggle_13051
Suzuki,Bolan,2015,955000,21854,Petrol,Automatic,,Carry Daba for sale Multan Number,https://images.olx.com.pk/thumbnails/410106389-800x600.jpeg,kaggle_13052
Toyota,Passo,2015,2725000,79000,Petrol,Automatic,,"TOYOTA PASSO (1000 CC) CUT SEAT
 
MODEL 2015 || REGISTERED 2018
WHITE COLOR
ONE OWNER
ORIGINAL BODY GURRANTED
79,000 KMs DRIVEN IMPORT MILEAGE 54,000 KMs AUCTION SHEET AVAILABLE
OWNERS MANUAL
EXCELLENT CONDITION

KINDLY CALL NO MSGS",https://images.olx.com.pk/thumbnails/412492356-800x600.jpeg,kaggle_13053
Suzuki,Alto,2019,2075000,65000,Petrol,Manual,,totally orignal car sides pay 2 pice ki touching baki totally orignal hay andr say totally orignal tair bilkol new engine saspainshan bilkol new koi kesi kisam ka b kam nai gardi ma hmry apny name pay hy,https://images.olx.com.pk/thumbnails/413511798-800x600.jpeg,kaggle_13054
Honda,Civic Oriel,2012,2300000,185000,Petrol,Manual,,only Serious Members Contact,https://images.olx.com.pk/thumbnails/413109103-800x600.jpeg,kaggle_13055
Honda,Civic Oriel,2017,4600000,100000,Petrol,Automatic,,For sale by use Pais ki sorat,https://images.olx.com.pk/thumbnails/389916875-800x600.jpeg,kaggle_13056
Daihatsu,Cuore,2008,730000,80000,Petrol,Manual,,coure 2008 modal tex clear 2023 file clear black colour alloy rims new tires no work required just drive LPG instead chaska group stay away only interested buyer can contact me.,https://images.olx.com.pk/thumbnails/412631788-800x600.jpeg,kaggle_13057
Mitsubishi,Pajero Mini,2008,1100000,20000,Petrol,Automatic,,"need money. 
only  serious buyer contact  me",https://images.olx.com.pk/thumbnails/412173864-800x600.jpeg,kaggle_13058
Suzuki,Mehran Vxr,2003,350000,10000,Petrol,Manual,,"mehran Suzuki, good condition, 
single handed used,
tax paid 2021,
new tubeless tyre, 
original number plate misplaced,
urgent need 
broker hazrat contact na kre,
only serious person contact kre,
near memon medical institute hospital safoora chowringi,
contact #",https://images.olx.com.pk/thumbnails/413708642-800x600.jpeg,kaggle_13059
Mitsubishi,Lancer,2005,1050000,180000,Petrol,Manual,,"Genuine car, own engine, mechanically 100/100, chilled ac",https://images.olx.com.pk/thumbnails/412556766-800x600.jpeg,kaggle_13060
Toyota,Yaris,2020,3750000,35000,Petrol,Manual,,35000 drive. bumper to bamper Junein car. neat clean,https://images.olx.com.pk/thumbnails/410665035-800x600.jpeg,kaggle_13061
Suzuki,Cultus Vxr,2013,1140000,75000,Petrol,Manual,,"Chilled Ac
Engine ok
Suspension ok
Smoke green 
Transfer must",https://images.olx.com.pk/thumbnails/414126116-800x600.jpeg,kaggle_13062
Daihatsu,Cuore,2004,670000,80000,Petrol,Manual,,"Aoa
I am selling my Daihatsu Cuore 2004 Model. Outer roof is geniune rest shower for fresh look. Inner geniune. Front Non accidental. Hoda patti is geniune. Original Book and file. Biometric available. New tyres. Engine 100% okay. Water dropping engine. Suspension okay. Home used car. Just buy and drive. Non accidental car. Neat and clean car
Phone number : O",https://images.olx.com.pk/thumbnails/411119184-800x600.jpeg,kaggle_13063
Suzuki,Cultus Vxr,2013,1270000,95000,Petrol,Manual,,"Suzuki cultus 2013 model 

2nd owner 
windscreen pr minor crack hai main 6 month sy Chala rha hoon  Orignal hony ki waja sy change NH krwaya 

Engine 100% 
ac working 100%
suspension 100% 
2 to 3 PCs tochup
file book complete 

tax paid dec 2023

recently install new battery ags hybrid
koi Kam baqi NH hai",https://images.olx.com.pk/thumbnails/414390098-800x600.jpeg,kaggle_13064
Suzuki,Wagon R,2019,1970000,114500,Petrol,Manual,,"1st Owner Suzuki Wagon R VXR
As good as a brand new car
taxes paid. Engine in pristine condition
Power window
Alloy Rims
LCD Back Camera installed
Remote Key with original Sensor, Central Locking
New Tyres Installed last Month
Karachi Registered 
Minor Touchup
Chilled AC
Complete Original Documents
Biometric Available
Non accident
Smooth drive 
Note: It’s on my name as 1st Owner transfer is compulsory, open letter party dealers Stay away please.",https://images.olx.com.pk/thumbnails/414328579-800x600.jpeg,kaggle_13065
Suzuki,Mehran Vxr,2019,1500000,96000,Petrol,Manual,,Total original paint no scratch home use no any work required every thing in working condition first owner .,https://images.olx.com.pk/thumbnails/413013880-800x600.jpeg,kaggle_13066
Honda,City Ivtec,2022,4580000,7600,Petrol,Automatic,,selling my almost new honda city. showroom condition,https://images.olx.com.pk/thumbnails/413244196-800x600.jpeg,kaggle_13067
Honda,City Ivtec,2019,4350000,76000,Petrol,Manual,,Honda city Ivtec Gari new hy Koi jaga accidental nai hy argent sale krni hy Chaska party side py Rahy or moky py Gari dekh sakty hyn,https://images.olx.com.pk/thumbnails/413752206-800x600.jpeg,kaggle_13068
Toyota,Corolla Gli,2012,2500000,60000,Petrol,Manual,,"bumper to bumper genuine , token till 2023 Baki detail Whatsapp number ya call py ly sakty Hein 
",https://images.olx.com.pk/thumbnails/399700681-800x600.jpeg,kaggle_13069
Honda,City Ivtec,2011,2350000,117000,Petrol,Automatic,,"Honda city 1.3
automatic transmission
model 2011
3rd owner
millage 117k
inside full original
outside chat bonut digi original
side's touch up due to scratchs
LCD back camera installed 
ac child
Family use car
own powerful engine
suspension perfect
no work required just buy n drive",https://images.olx.com.pk/thumbnails/413137385-800x600.jpeg,kaggle_13070
Suzuki,Alto,2020,3210000,26000,Petrol,Automatic,,"Suzuki Alto
break Radar 
lane Assist 
parking sensors 
heated seats 
total Genuine",https://images.olx.com.pk/thumbnails/413779435-800x600.jpeg,kaggle_13071
Hyundai,Santro,2005,1050000,94258,Petrol,Manual,,santro EFI club power stairing inner seal by seal jeniun outer total shower alloy rims new tyer no any work required,https://images.olx.com.pk/thumbnails/409488973-800x600.jpeg,kaggle_13072
Suzuki,Cultus Vxr,2008,860000,65000,Petrol,Manual,,I want to sell my car  white colour with alloy rims . but body work required some touch up for fresh look as well as I install LPG recently so LPG not in deals,https://images.olx.com.pk/thumbnails/414667507-800x600.jpeg,kaggle_13073
